,Stock_Name,Open,High,Low,Close,Adj Close,Volume,Date
0,ACA,28.389999,30.07,28.07,29.129999,28.661537,1963500.0,2018-11-05T00:00:00
1,ACA,29.209999,29.5,28.33,28.33,27.874407,1883400.0,2018-11-06T00:00:00
2,ACA,28.450001,30.360001,27.57,29.49,29.015749,1640200.0,2018-11-07T00:00:00
3,ACA,29.5,34.915001,29.280001,32.93,32.400429,2718900.0,2018-11-08T00:00:00
4,ACA,32.889999,33.514,31.549999,32.580002,32.056061,1394200.0,2018-11-09T00:00:00
5,ACA,32.599998,32.599998,30.049999,30.309999,29.822561,586400.0,2018-11-12T00:00:00
6,ACA,31.18,31.6,30.5,30.879999,30.383394,854800.0,2018-11-13T00:00:00
7,ACA,30.530001,31.84,30.309999,30.85,30.353882,766600.0,2018-11-14T00:00:00
8,ACA,30.309999,31.74,30.309999,31.33,30.826162,529100.0,2018-11-15T00:00:00
9,ACA,31.799999,31.799999,30.719999,31.299999,30.79664,583200.0,2018-11-16T00:00:00
10,ACA,31.299999,32.25,30.1,30.299999,29.812725,340600.0,2018-11-19T00:00:00
11,ACA,29.879999,30.0,28.459999,29.6,29.123983,531300.0,2018-11-20T00:00:00
12,ACA,29.719999,29.940001,28.709999,28.790001,28.327009,132300.0,2018-11-21T00:00:00
13,ACA,28.74,28.780001,27.58,27.799999,27.352924,142200.0,2018-11-23T00:00:00
14,ACA,28.42,28.860001,26.98,27.18,26.742899,446800.0,2018-11-26T00:00:00
15,ACA,27.530001,28.254999,26.98,27.82,27.372608,319600.0,2018-11-27T00:00:00
16,ACA,27.65,28.0,26.76,27.85,27.402124,399800.0,2018-11-28T00:00:00
17,ACA,27.92,28.261999,26.0,26.27,25.847534,382800.0,2018-11-29T00:00:00
18,ACA,26.01,27.639999,26.01,27.34,26.900326,428800.0,2018-11-30T00:00:00
19,ACA,28.0,29.82,27.280001,29.33,28.858322,486200.0,2018-12-03T00:00:00
20,ACA,29.120001,29.389999,26.76,26.82,26.388685,331300.0,2018-12-04T00:00:00
21,ACA,26.389999,27.370001,26.202999,26.52,26.093512,458500.0,2018-12-06T00:00:00
22,ACA,28.02,28.809999,26.299999,26.33,25.90657,396200.0,2018-12-07T00:00:00
23,ACA,25.860001,26.440001,25.0,25.120001,24.716026,519000.0,2018-12-10T00:00:00
24,ACA,25.52,25.65,23.969999,23.969999,23.58452,417900.0,2018-12-11T00:00:00
25,ACA,24.08,24.639999,23.402,24.51,24.115841,649000.0,2018-12-12T00:00:00
26,ACA,24.940001,25.15,24.485001,24.77,24.371658,546500.0,2018-12-13T00:00:00
27,ACA,24.6,25.17,24.209999,24.370001,23.978088,533300.0,2018-12-14T00:00:00
28,ACA,24.299999,24.309999,23.65,23.75,23.368059,541500.0,2018-12-17T00:00:00
29,ACA,23.799999,24.219999,23.110001,23.27,22.895775,470000.0,2018-12-18T00:00:00
30,ACA,23.24,24.15,22.99,23.120001,22.748194,651300.0,2018-12-19T00:00:00
31,ACA,23.07,24.690001,22.940001,24.459999,24.066641,697500.0,2018-12-20T00:00:00
32,ACA,24.43,24.700001,23.629999,24.49,24.096159,1197500.0,2018-12-21T00:00:00
33,ACA,24.49,24.83,24.4,24.700001,24.30278,180900.0,2018-12-24T00:00:00
34,ACA,24.629999,26.0,24.629999,25.719999,25.306377,222600.0,2018-12-26T00:00:00
35,ACA,25.48,26.48,24.379999,26.459999,26.034472,481500.0,2018-12-27T00:00:00
36,ACA,26.540001,27.875,26.381001,27.450001,27.008558,226300.0,2018-12-28T00:00:00
37,ACA,27.620001,28.16,26.910999,27.690001,27.244699,207900.0,2018-12-31T00:00:00
38,ACA,27.48,28.27,26.569,28.26,27.805532,334500.0,2019-01-02T00:00:00
39,ACA,28.049999,28.6,27.959999,28.280001,27.825211,309600.0,2019-01-03T00:00:00
40,ACA,28.5,29.35,28.389999,29.01,28.54347,223000.0,2019-01-04T00:00:00
41,ACA,29.0,30.51,28.629999,30.450001,29.96031,723600.0,2019-01-07T00:00:00
42,ACA,30.790001,31.0,29.99,30.219999,29.734013,598200.0,2019-01-08T00:00:00
43,ACA,30.17,30.17,29.219999,29.25,28.779608,198700.0,2019-01-09T00:00:00
44,ACA,29.110001,29.549999,28.52,28.709999,28.248297,134600.0,2019-01-10T00:00:00
45,ACA,28.440001,29.360001,28.25,29.280001,28.809132,192400.0,2019-01-11T00:00:00
46,ACA,29.190001,30.25,29.190001,29.66,29.232937,145200.0,2019-01-14T00:00:00
47,ACA,29.6,29.870001,28.290001,29.57,29.144234,209900.0,2019-01-15T00:00:00
48,ACA,29.389999,30.02,29.24,29.66,29.232937,229900.0,2019-01-16T00:00:00
49,ACA,29.41,29.870001,29.360001,29.780001,29.351206,262100.0,2019-01-17T00:00:00
50,ACA,29.969999,30.24,29.4,29.809999,29.380777,459300.0,2019-01-18T00:00:00
51,ACA,29.360001,29.610001,28.75,29.0,28.582441,343800.0,2019-01-22T00:00:00
52,ACA,29.17,29.24,28.18,28.67,28.257193,167200.0,2019-01-23T00:00:00
53,ACA,28.66,29.25,28.639999,29.0,28.582441,268300.0,2019-01-24T00:00:00
54,ACA,29.139999,29.620001,28.780001,29.35,28.927401,237400.0,2019-01-25T00:00:00
55,ACA,28.98,29.07,28.370001,28.530001,28.119207,284600.0,2019-01-28T00:00:00
56,ACA,28.67,29.48,28.59,29.120001,28.700712,137600.0,2019-01-29T00:00:00
57,ACA,29.290001,29.68,28.219999,29.059999,28.641575,148000.0,2019-01-30T00:00:00
58,ACA,28.969999,29.91,28.93,29.43,29.006248,291200.0,2019-01-31T00:00:00
59,ACA,29.389999,29.65,28.76,29.0,28.582441,96400.0,2019-02-01T00:00:00
60,ACA,28.940001,29.530001,28.700001,29.5,29.075241,132800.0,2019-02-04T00:00:00
61,ACA,29.610001,30.097,29.0,29.629999,29.203371,228500.0,2019-02-05T00:00:00
62,ACA,29.52,29.65,29.073,29.360001,28.937258,209000.0,2019-02-06T00:00:00
63,ACA,29.360001,29.895,29.120001,29.42,28.996393,209400.0,2019-02-07T00:00:00
64,ACA,29.41,29.709999,28.950001,29.530001,29.104811,93600.0,2019-02-08T00:00:00
65,ACA,29.49,29.65,29.309,29.6,29.1738,145200.0,2019-02-11T00:00:00
66,ACA,29.74,31.58,29.66,29.93,29.49905,460800.0,2019-02-12T00:00:00
67,ACA,29.809999,30.459999,28.51,29.75,29.321644,260300.0,2019-02-13T00:00:00
68,ACA,29.690001,30.58,29.59,30.389999,29.952427,282000.0,2019-02-14T00:00:00
69,ACA,30.5,31.6,30.245001,31.459999,31.007019,374600.0,2019-02-15T00:00:00
70,ACA,31.32,32.5,30.799999,31.59,31.135147,321600.0,2019-02-19T00:00:00
71,ACA,31.65,32.380001,31.370001,32.209999,31.74622,413300.0,2019-02-20T00:00:00
72,ACA,32.130001,32.179001,31.110001,31.52,31.066156,265800.0,2019-02-21T00:00:00
73,ACA,31.57,31.780001,30.959999,31.0,30.553642,221300.0,2019-02-22T00:00:00
74,ACA,31.17,31.639999,31.025,31.42,30.967594,315900.0,2019-02-25T00:00:00
75,ACA,31.48,32.23,30.959999,31.549999,31.095722,179600.0,2019-02-26T00:00:00
